HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
39I4RL8QGJH5BU0XA484D39XXNH4HS,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3NPI0JQDAO5JRGB4YLMIJ4I13S2TPH,A10ZWVO3L56FPZ,Submitted,Fri Jul 03 04:04:20 PDT 2020,Fri Jul 03 04:04:59 PDT 2020,Mon Jul 06 04:04:59 PDT 2020,,,,39,0% (0/0),0% (0/0),0% (0/0),bible,ACT,07:11,Our fathers found no food.,fathers,83,90,Very Easy,,
39I4RL8QGJH5BU0XA484D39XXNH4HS,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3OS4RQUCR9F74HSTKWZS7GYBVFEFB9,A2C73Y1COWCA51,Submitted,Fri Jul 03 03:54:39 PDT 2020,Fri Jul 03 03:54:46 PDT 2020,Mon Jul 06 03:54:46 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,ACT,07:11,Our fathers found no food.,fathers,83,90,Very Easy,,
39I4RL8QGJH5BU0XA484D39XXNH4HS,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3TMSXRD2X60825WW8OG35S7246C1W9,A39VVWV1GHLMFD,Submitted,Fri Jul 03 03:48:16 PDT 2020,Fri Jul 03 03:48:29 PDT 2020,Mon Jul 06 03:48:29 PDT 2020,,,,13,100% (104/104),100% (104/104),100% (104/104),bible,ACT,07:11,Our fathers found no food.,fathers,83,90,Easy,,
39I4RL8QGJH5BU0XA484D39XXNH4HS,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3UJ1CZ6IZHPEJ6G6P68EBTHYA9MS54,A3DY78Q4FCWTXX,Submitted,Fri Jul 03 03:58:54 PDT 2020,Fri Jul 03 03:59:00 PDT 2020,Mon Jul 06 03:59:00 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),bible,ACT,07:11,Our fathers found no food.,fathers,83,90,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,30LB5CDZNCACPBGJNSWAQRIAGGA0ZV,A3DY78Q4FCWTXX,Submitted,Fri Jul 03 03:47:11 PDT 2020,Fri Jul 03 03:47:20 PDT 2020,Mon Jul 06 03:47:20 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,39GXDJN2OTEDYGGCHZKMY0BWB3HV8E,A2Y2AZ8DBFU47Q,Submitted,Fri Jul 03 04:00:09 PDT 2020,Fri Jul 03 04:00:15 PDT 2020,Mon Jul 06 04:00:15 PDT 2020,,,,6,100% (14/14),100% (14/14),100% (14/14),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3AUQQEL7U5TVGRB9MV775L5ES54V0Q,A2541C8MY0BYV3,Submitted,Fri Jul 03 03:52:53 PDT 2020,Fri Jul 03 03:53:10 PDT 2020,Mon Jul 06 03:53:10 PDT 2020,,,,17,100% (106/106),100% (106/106),100% (98/98),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3GA6AFUKOOOMFIFM0T8MSICCN2CH3G,A39VVWV1GHLMFD,Submitted,Fri Jul 03 03:46:51 PDT 2020,Fri Jul 03 03:47:00 PDT 2020,Mon Jul 06 03:47:00 PDT 2020,,,,9,100% (104/104),100% (104/104),100% (104/104),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3GA6AFUKOOOMFIFM0T8MSICCN2F3H5,A3PXU2ZLEL8WRW,Submitted,Fri Jul 03 04:00:20 PDT 2020,Fri Jul 03 04:00:34 PDT 2020,Mon Jul 06 04:00:34 PDT 2020,,,,14,100% (27/27),100% (27/27),100% (27/27),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3LEIZ60CDJZUL54WNOF3J2J3JK4Z96,A1V32PABM8W3KZ,Submitted,Fri Jul 03 03:52:16 PDT 2020,Fri Jul 03 03:52:22 PDT 2020,Mon Jul 06 03:52:22 PDT 2020,,,,6,100% (303/304),100% (299/299),100% (299/299),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3NXNZ5RS1AXB1VYQ4TNKSIQ49RP97M,A1B0WR3GERFKX8,Submitted,Fri Jul 03 03:38:29 PDT 2020,Fri Jul 03 03:39:40 PDT 2020,Mon Jul 06 03:39:40 PDT 2020,,,,71,67% (8/12),100% (7/7),100% (7/7),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3TPWUS5F891SP86UOL5NMOQT830CW7,A2G5E22Y9EYWRO,Submitted,Fri Jul 03 03:33:48 PDT 2020,Fri Jul 03 03:36:03 PDT 2020,Mon Jul 06 03:36:03 PDT 2020,,,,135,0% (0/0),0% (0/0),0% (0/0),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3ZAK8W07I4EV3CM9H5X29Z3VEYVU00,A3ZWMVK6GNTJ8,Submitted,Fri Jul 03 03:51:26 PDT 2020,Fri Jul 03 03:51:46 PDT 2020,Mon Jul 06 03:51:46 PDT 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3RWO3EJELH9GWC126ZX7OE4L7UH1PH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,3ZQIG0FLQEGOOHCUF20SCGEITAJVWS,A21L7K4NROSSF5,Submitted,Fri Jul 03 03:50:35 PDT 2020,Fri Jul 03 03:50:53 PDT 2020,Mon Jul 06 03:50:53 PDT 2020,,,,18,100% (19/19),100% (19/19),100% (19/19),bible,GEN,42:38:00,"If harm happens to him along the way in which you go, then you will bring down my gray hairs with sorrow to Sheol .""",harm,94,98,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,33PPUNGG3850P50IH5FPANJXP6AZRT,A1V32PABM8W3KZ,Submitted,Fri Jul 03 03:52:56 PDT 2020,Fri Jul 03 03:53:06 PDT 2020,Mon Jul 06 03:53:06 PDT 2020,,,,10,100% (303/304),100% (299/299),100% (299/299),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3CFVK00FWLLNYXLUAGLIRDH3EANL6X,A3DY78Q4FCWTXX,Submitted,Fri Jul 03 03:45:30 PDT 2020,Fri Jul 03 03:45:39 PDT 2020,Mon Jul 06 03:45:39 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3LO69W1SU3DPVQA0MTU434US8ORGLV,A2J5SITMVZVC2B,Submitted,Fri Jul 03 03:50:19 PDT 2020,Fri Jul 03 03:50:24 PDT 2020,Mon Jul 06 03:50:24 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3MRNMEIQW56MJ609K3TWXJRVVW9LDO,AWWR9PY50W0Z9,Submitted,Fri Jul 03 03:40:46 PDT 2020,Fri Jul 03 03:40:55 PDT 2020,Mon Jul 06 03:40:55 PDT 2020,,,,9,100% (47/47),100% (47/47),100% (47/47),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3NC5L260MOMRNBH2O14ED0YA2EUOFJ,A2Y2AZ8DBFU47Q,Submitted,Fri Jul 03 03:42:32 PDT 2020,Fri Jul 03 03:42:45 PDT 2020,Mon Jul 06 03:42:45 PDT 2020,,,,13,100% (14/14),100% (14/14),100% (14/14),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Neutral,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3NS0A6KXC4890FR41ULDBJ5QNXXGZC,A2541C8MY0BYV3,Submitted,Fri Jul 03 03:41:40 PDT 2020,Fri Jul 03 03:41:55 PDT 2020,Mon Jul 06 03:41:55 PDT 2020,,,,15,100% (106/106),100% (106/106),100% (98/98),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3U8YCDAGXPG3BJFS0WDXZY66BDN0QZ,A2G5E22Y9EYWRO,Submitted,Fri Jul 03 03:36:51 PDT 2020,Fri Jul 03 03:39:12 PDT 2020,Mon Jul 06 03:39:12 PDT 2020,,,,141,0% (0/0),0% (0/0),0% (0/0),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Very Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3WMINLGALB3VIV3RNG9V4ZT2GKXACU,A3CZ9T0BO40T0,Submitted,Fri Jul 03 03:33:33 PDT 2020,Fri Jul 03 03:33:43 PDT 2020,Mon Jul 06 03:33:43 PDT 2020,,,,10,100% (217/217),100% (217/217),100% (217/217),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Easy,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3WRFBPLXRAOEPE1X3R3ZX2989EM3NC,A39VVWV1GHLMFD,Submitted,Fri Jul 03 03:47:19 PDT 2020,Fri Jul 03 03:47:29 PDT 2020,Mon Jul 06 03:47:29 PDT 2020,,,,10,100% (104/104),100% (104/104),100% (104/104),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Neutral,,
3PUOXASB573SZL63XLA2UIOIF5BZ98,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3ZY8KE4ISJ3J4KG83T1MKRWW590QVH,A1B0WR3GERFKX8,Submitted,Fri Jul 03 03:42:31 PDT 2020,Fri Jul 03 03:43:24 PDT 2020,Mon Jul 06 03:43:24 PDT 2020,,,,53,67% (8/12),100% (7/7),100% (7/7),bible,MAT,23:28,"Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",hypocrisy,81,90,Neutral,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,33LK57MYLT5CQK0VWUFU0XOTB8USZB,A3DY78Q4FCWTXX,Submitted,Fri Jul 03 03:56:02 PDT 2020,Fri Jul 03 03:56:09 PDT 2020,Mon Jul 06 03:56:09 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Difficult,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,33UKMF9319KHJ84BF2V2OEJYSVMTTL,A2G5E22Y9EYWRO,Submitted,Fri Jul 03 03:57:43 PDT 2020,Fri Jul 03 03:58:43 PDT 2020,Mon Jul 06 03:58:43 PDT 2020,,,,60,0% (0/0),0% (0/0),0% (0/0),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Difficult,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,34S9DKFK73PF5HYLSCWPNW5LIFFYNB,A1V32PABM8W3KZ,Submitted,Fri Jul 03 03:42:29 PDT 2020,Fri Jul 03 03:42:38 PDT 2020,Mon Jul 06 03:42:38 PDT 2020,,,,9,100% (303/304),100% (299/299),100% (299/299),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Easy,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3B3WTRP3DB24FU1KYH6PWR9WYB4290,A2H0VR477QHYO7,Submitted,Fri Jul 03 03:43:49 PDT 2020,Fri Jul 03 03:43:57 PDT 2020,Mon Jul 06 03:43:57 PDT 2020,,,,8,99% (243/245),100% (208/208),100% (208/208),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Difficult,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3CP1TO84PT1LE7Z8VRT8KB4UCFO25C,A3PXU2ZLEL8WRW,Submitted,Fri Jul 03 03:58:11 PDT 2020,Fri Jul 03 03:58:30 PDT 2020,Mon Jul 06 03:58:30 PDT 2020,,,,19,100% (27/27),100% (27/27),100% (27/27),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Easy,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3DI28L7YXAEEL5A5NOMXJM02X29E18,A21L7K4NROSSF5,Submitted,Fri Jul 03 04:01:30 PDT 2020,Fri Jul 03 04:01:39 PDT 2020,Mon Jul 06 04:01:39 PDT 2020,,,,9,100% (19/19),100% (19/19),100% (19/19),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Easy,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3G5F9DBFOPX6RRH5K3ESBD4VEM3VHP,A39VVWV1GHLMFD,Submitted,Fri Jul 03 03:36:01 PDT 2020,Fri Jul 03 03:36:11 PDT 2020,Mon Jul 06 03:36:11 PDT 2020,,,,10,100% (104/104),100% (104/104),100% (104/104),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Easy,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3OCHAWUVGOKPX6N8Q3I7CQH8MEEXKX,A3CZ9T0BO40T0,Submitted,Fri Jul 03 03:34:13 PDT 2020,Fri Jul 03 03:35:06 PDT 2020,Mon Jul 06 03:35:06 PDT 2020,,,,53,100% (217/217),100% (217/217),100% (217/217),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Difficult,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3RXCAC0YIRPUGJQHS4L0YZ8MOOU8G3,A2Y2AZ8DBFU47Q,Submitted,Fri Jul 03 04:00:48 PDT 2020,Fri Jul 03 04:01:04 PDT 2020,Mon Jul 06 04:01:04 PDT 2020,,,,16,100% (14/14),100% (14/14),100% (14/14),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Difficult,,
307FVKVSYRF8I5ULXVMSMQK3JKL74T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:45 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:45 PDT 2020,,,3WI0P0II61SXM4VMPNQSJV0U1O2DRA,A3ZWMVK6GNTJ8,Submitted,Fri Jul 03 04:00:59 PDT 2020,Fri Jul 03 04:01:13 PDT 2020,Mon Jul 06 04:01:13 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),bible,COL,03:18,"Wives, be in subjection to your husbands, as is fitting in the Lord.",subjection,13,23,Very Easy,,
3BDORL6HKKDLVSRFZOQGA5NRC9VRCO,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 03:32:40 PDT 2020,10,BatchId:4102928;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 03:32:40 PDT 2020,,,32AT8R96GL9V4L6LQ7GMJ59E9QGSUN,A3PXU2ZLEL8WRW,Submitted,Fri Jul 03 04:02:33 PDT 2020,Fri Jul 03 04:02:47 PDT 2020,Mon Jul 06 04:02:47 PDT 2020,,,,14,100% (27/27),100% (27/27),100% (27/27),bible,1CH,12:40,"Moreover those who were near to them, as far as Issachar and Zebulun and Naphtali, brought bread on donkeys, and on camels, and on mules, and on oxen, food of meal, cakes of figs, and clusters of raisins, and wine, and oil, and cattle, and sheep in abundance: for there was joy in Israel.",donkeys,100,107,Easy,,
