HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3GNA64GUZE426Q1TX2J9GT2XTWU5Q8,AIT9BZOULKWER,Submitted,Mon Jul 13 02:58:51 PDT 2020,Mon Jul 13 02:59:19 PDT 2020,Thu Jul 16 02:59:19 PDT 2020,,,,28,100% (29/29),100% (29/29),100% (29/29),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Very Easy,,
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3JRJSWSMQHLAV8OKAS0G7FFZWXF3E4,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:59:17 PDT 2020,Mon Jul 13 02:59:44 PDT 2020,Thu Jul 16 02:59:44 PDT 2020,,,,27,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Very Easy,,
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3WMINLGALB3VIV3RNG9V4ZT2HVTCAF,A1V32PABM8W3KZ,Submitted,Mon Jul 13 02:56:42 PDT 2020,Mon Jul 13 02:56:50 PDT 2020,Thu Jul 16 02:56:50 PDT 2020,,,,8,100% (6194/6196),100% (6190/6191),100% (3767/3767),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Neutral,,
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3X73LLYYQ1ETJM8WICS11WAITUXHND,AUO7GWTC1EAK7,Submitted,Mon Jul 13 02:56:33 PDT 2020,Mon Jul 13 02:58:39 PDT 2020,Thu Jul 16 02:58:39 PDT 2020,,,,126,100% (449/449),100% (449/449),100% (449/449),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Neutral,,
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3XUHV3NRVKYPTX2QECWF7FAW29Y5HC,A2QT3PLP9RR3K0,Submitted,Mon Jul 13 02:58:24 PDT 2020,Mon Jul 13 02:58:39 PDT 2020,Thu Jul 16 02:58:39 PDT 2020,,,,15,100% (2606/2606),100% (2606/2606),100% (1675/1675),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Very Easy,,
3VAOOVPI3ZS3VYQ87HMJRC4F0WJLLJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3ZOTGHDK5IB0RGMOUL4DKZHPSFJSOO,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:58:27 PDT 2020,Mon Jul 13 02:58:30 PDT 2020,Thu Jul 16 02:58:30 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),europarl,ep-07-05-09-021.txt,5,"Madam President, Commissioner, this report follows on well from the last debate, which was on the general nature of the Euratom Treaty past, present and future.",debate,87,93,Difficult,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,33CKWXB73JKF14GTB0RIC2H894X11R,A37EV8RZ82WT8E,Submitted,Mon Jul 13 02:59:21 PDT 2020,Mon Jul 13 02:59:31 PDT 2020,Thu Jul 16 02:59:31 PDT 2020,,,,10,100% (252/252),100% (252/252),0% (0/0),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,33M4IA01QG1BKA03GNR4D23MIH5XRA,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:57:57 PDT 2020,Mon Jul 13 02:58:25 PDT 2020,Thu Jul 16 02:58:25 PDT 2020,,,,28,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Very Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,392CY0QWG1R7T99A6PVQ2Z5X2QHI4C,A1V32PABM8W3KZ,Submitted,Mon Jul 13 02:57:04 PDT 2020,Mon Jul 13 02:57:29 PDT 2020,Thu Jul 16 02:57:29 PDT 2020,,,,25,100% (6194/6196),100% (6190/6191),100% (3767/3767),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Neutral,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3E7TUJ2EGCMRI4Z0V6Q6SA00WDO9DY,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 03:00:03 PDT 2020,Mon Jul 13 03:00:16 PDT 2020,Thu Jul 16 03:00:16 PDT 2020,,,,13,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Very Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3HMIGG0U4L6U2ABHMA765ZFQUVBY85,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:58:30 PDT 2020,Mon Jul 13 02:58:33 PDT 2020,Thu Jul 16 02:58:33 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Very Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3O7L7BFSHEPPLB63VV73BLHOFFBIEI,A2JJ3531QBNT5K,Submitted,Mon Jul 13 02:57:37 PDT 2020,Mon Jul 13 02:57:44 PDT 2020,Thu Jul 16 02:57:44 PDT 2020,,,,7,100% (184/184),100% (183/183),100% (183/183),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Very Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3R5F3LQFV2KXSS82PDYLGSESFUJZO0,A39VVWV1GHLMFD,Submitted,Mon Jul 13 02:57:54 PDT 2020,Mon Jul 13 02:58:02 PDT 2020,Thu Jul 16 02:58:02 PDT 2020,,,,8,100% (4054/4054),100% (4054/4054),100% (2468/2468),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3U0SRXB7CD568GMZEH4VF0COG3WRNL,A1QEQ64E22TNUZ,Submitted,Mon Jul 13 03:01:38 PDT 2020,Mon Jul 13 03:01:56 PDT 2020,Thu Jul 16 03:01:56 PDT 2020,,,,18,100% (28/28),100% (19/19),0% (0/0),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Neutral,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3VSOLARPKB9T0CX32HKUF1EO50Z39U,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:59:05 PDT 2020,Mon Jul 13 03:00:21 PDT 2020,Thu Jul 16 03:00:21 PDT 2020,,,,76,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Easy,,
37Y5RYYI0P5LZ52N59M8ESDXZZ1SXQ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3ZR9AIQJUB9WMESU2Z6KWV51GW1404,A2QT3PLP9RR3K0,Submitted,Mon Jul 13 03:00:15 PDT 2020,Mon Jul 13 03:00:56 PDT 2020,Thu Jul 16 03:00:56 PDT 2020,,,,41,100% (2606/2606),100% (2606/2606),100% (1675/1675),europarl,ep-08-09-04-018.txt,1,Dates of forthcoming sittings : see Minutes,sittings,21,29,Very Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,31Z0PCVWUKFULA742ZS1JIRG49O7T3,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:58:18 PDT 2020,Mon Jul 13 02:59:35 PDT 2020,Thu Jul 16 02:59:35 PDT 2020,,,,77,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,37TD41K0AH9ZIRPL4GVMPZN8310SCR,AX6IAYJPL0UUA,Submitted,Mon Jul 13 02:58:04 PDT 2020,Mon Jul 13 02:58:11 PDT 2020,Thu Jul 16 02:58:11 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Very Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3AAPLD8UCCHREZDGF8EDAVGAICKHTF,AUO7GWTC1EAK7,Submitted,Mon Jul 13 03:02:17 PDT 2020,Mon Jul 13 03:04:25 PDT 2020,Thu Jul 16 03:04:25 PDT 2020,,,,128,100% (449/449),100% (449/449),100% (449/449),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3MHW492WW0DSJ5IGB0U53ICRWJZMV9,AIT9BZOULKWER,Submitted,Mon Jul 13 03:02:17 PDT 2020,Mon Jul 13 03:02:54 PDT 2020,Thu Jul 16 03:02:54 PDT 2020,,,,37,100% (29/29),100% (29/29),100% (29/29),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Very Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3MRNMEIQW56MJ609K3TWXJRVW75LD7,A4FUUCTAPWUHK,Submitted,Mon Jul 13 02:59:55 PDT 2020,Mon Jul 13 03:00:09 PDT 2020,Thu Jul 16 03:00:09 PDT 2020,,,,14,100% (1316/1317),100% (1316/1317),100% (1283/1283),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3QRYMNZ7FYHJOVZRI69QFFD64OSNTT,A39VVWV1GHLMFD,Submitted,Mon Jul 13 02:58:50 PDT 2020,Mon Jul 13 02:58:57 PDT 2020,Thu Jul 16 02:58:57 PDT 2020,,,,7,100% (4054/4054),100% (4054/4054),100% (2468/2468),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Neutral,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3SUWZRL0MYD9SRB2TUYEEIRJ6OH6ED,A2JJ3531QBNT5K,Submitted,Mon Jul 13 02:59:39 PDT 2020,Mon Jul 13 03:00:29 PDT 2020,Thu Jul 16 03:00:29 PDT 2020,,,,50,100% (184/184),100% (183/183),100% (183/183),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3U5JL4WY5K94J4Y55BVR59SCQ3MX4S,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 03:01:42 PDT 2020,Mon Jul 13 03:01:57 PDT 2020,Thu Jul 16 03:01:57 PDT 2020,,,,15,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Very Easy,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3WQ3B2KGE8GGE2YLDXK7IEUHVGO1BA,A2K607J3Z68WRR,Submitted,Mon Jul 13 02:59:55 PDT 2020,Mon Jul 13 03:00:01 PDT 2020,Thu Jul 16 03:00:01 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Neutral,,
31HLTCK4BLVQ5BO1AUR91TX9VDZVG6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3WZ36BJEV3GHNMAUFG4HOKDCNZETBA,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:59:05 PDT 2020,Mon Jul 13 02:59:15 PDT 2020,Thu Jul 16 02:59:15 PDT 2020,,,,10,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-11-04-05-014.txt,3,"The next item is the report by Mrs Giannakou on behalf of the Committee on Constitutional Affairs, on the application of Regulation (EC) No 2004/2003 on the regulations governing political parties at European level and the rules regarding their funding (A7-0062-2011).",Constitutional,75,89,Easy,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,320DUZ38G7MJ00M0J8IRNPH05AGJGD,A37EV8RZ82WT8E,Submitted,Mon Jul 13 03:01:04 PDT 2020,Mon Jul 13 03:01:15 PDT 2020,Thu Jul 16 03:01:15 PDT 2020,,,,11,100% (252/252),100% (252/252),0% (0/0),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Neutral,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,33NF62TLXJ2O2MIJ9Z36LH9TCRWJKF,A2Y2AZ8DBFU47Q,Submitted,Mon Jul 13 02:56:03 PDT 2020,Mon Jul 13 02:56:16 PDT 2020,Thu Jul 16 02:56:16 PDT 2020,,,,13,100% (4380/4380),100% (4380/4380),100% (3031/3031),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Very Easy,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,37WLF8U1WPQCER3CPG9HCD4OQLDK6B,A2K607J3Z68WRR,Submitted,Mon Jul 13 03:01:30 PDT 2020,Mon Jul 13 03:01:33 PDT 2020,Thu Jul 16 03:01:33 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Neutral,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3FPRZHYEPY7RXJA65IPQ7J3LWSHV31,A1PNYLOKED8FWF,Submitted,Mon Jul 13 02:57:49 PDT 2020,Mon Jul 13 02:59:07 PDT 2020,Thu Jul 16 02:59:07 PDT 2020,,,,78,100% (5090/5090),100% (5089/5089),100% (3499/3499),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Neutral,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3IUZPWIU1O7A86IIGYMLA731EN5WKN,A3PXU2ZLEL8WRW,Submitted,Mon Jul 13 02:56:43 PDT 2020,Mon Jul 13 02:57:20 PDT 2020,Thu Jul 16 02:57:20 PDT 2020,,,,37,100% (2828/2828),100% (2828/2828),100% (1949/1949),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Neutral,,
3EKTG13IZU3N1G8T7TNYRPJ4019LML,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Mon Jul 13 02:54:14 PDT 2020,10,BatchId:4114028;OriginalHitTemplateId:928390909;,180,259200,Mon Jul 20 02:54:14 PDT 2020,,,3NS0A6KXC4890FR41ULDBJ5QO8TGZV,ALMXTU647ULDU,Submitted,Mon Jul 13 03:01:12 PDT 2020,Mon Jul 13 03:03:33 PDT 2020,Thu Jul 16 03:03:33 PDT 2020,,,,141,0% (0/0),0% (0/0),0% (0/0),europarl,ep-10-05-17-018.txt,7,"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,355,368,Difficult,,
