HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
3A520CCNWN08T9PCT4AP53YKXJGEAW,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:35 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:35 PDT 2020,,,3JW0YLFXRTG136CZ5C5OYIXW0UKWWO,A990YVIY66UNS,Submitted,Tue Jul 07 02:11:26 PDT 2020,Tue Jul 07 02:11:56 PDT 2020,Fri Jul 10 02:11:56 PDT 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,6,"However, the development of safe and effective secretase inhibitors will ultimately be required to determine whether the human brain has the capacity to repair amyloid-associated damage of AD once the progression of pathology is arrested.",AD,1097,1099,Neutral,,Insufficient spread of categories used for annotations.
33N1S8XHHMLAAG38T8V9FC6ZHVJ1Z1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:38 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:38 PDT 2020,,,3PEIJLRY6TTGS6HPFH1A01B39WQWXH,A990YVIY66UNS,Submitted,Tue Jul 07 02:11:26 PDT 2020,Tue Jul 07 02:12:04 PDT 2020,Fri Jul 10 02:12:04 PDT 2020,,,,38,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,1,Over a decade ago the amyloid cascade hypothesis predicted that increased levels of amyloid-Œ≤ (AŒ≤) peptide lead to secondary pathologies that ultimately culminate in the onset of Alzheimer disease (AD) [1].,onset,170,175,Neutral,,Insufficient spread of categories used for annotations.
3QGTX7BCHP29YY4RUVXLI2JGTBO5ZN,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:31 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:31 PDT 2020,,,3U088ZLJVKT8VGBEC5C3RNOSZP60WR,A990YVIY66UNS,Submitted,Tue Jul 07 02:11:30 PDT 2020,Tue Jul 07 02:12:35 PDT 2020,Fri Jul 10 02:12:35 PDT 2020,,,,65,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,9,"However, in the current study, we feel that although the poor performance of the tTA/APP mice in the maze tests could technically be scored as cognitive impairment, the animals' severe hyperactivity made interpretation of the cognitive tasks impossible.",impairment,1366,1376,Neutral,,Insufficient spread of categories used for annotations.
3FBEFUUYRK54GUWXNMRRTF67GLS6A3,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:35 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:35 PDT 2020,,,3TYCR1GOTCJPM755CLITOBAYJPKZLO,A990YVIY66UNS,Submitted,Tue Jul 07 02:11:35 PDT 2020,Tue Jul 07 02:12:47 PDT 2020,Fri Jul 10 02:12:47 PDT 2020,,,,72,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Med Genet-7-_-1448208.nxml,3,The model of intermediate MSUD was created by partial transgenic rescue of the E2 gene knockout.,rescue,392,398,Neutral,,Insufficient spread of categories used for annotations.
3SV8KD29L4SCGHPU1I1RKR2YQ1IZK1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:41 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:41 PDT 2020,,,3J2UYBXQQLCA11W8LNZZTTPFBNF06S,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:13 PDT 2020,Tue Jul 07 02:22:34 PDT 2020,Fri Jul 10 02:22:34 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-12-1756909.nxml,13,These expression domains are completely lost by E10.5 in the presence of the Prx1::cre transgene (Figure 1D).,cre,1775,1778,Easy,,Insufficient spread of categories used for annotations.
3P6ENY9P79WZJ1ZCVTA874JG27DHIJ,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:46 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:46 PDT 2020,,,32AT8R96GL9V4L6LQ7GMJ59E91FUSA,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:14 PDT 2020,Tue Jul 07 02:22:41 PDT 2020,Fri Jul 10 02:22:41 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-12-1756909.nxml,4,"Similarly, when noggin, a potent BMP inhibitor, is introduced in early stage chick limb buds prior to skeletogenesis, mesenchymal condensation does not take place [27,28].",chick,489,494,Neutral,,Insufficient spread of categories used for annotations.
3JYPJ2TAYI87MRVADYCSDG8F86VPF5,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:54 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:54 PDT 2020,,,3A0EX8ZRN8OD489OPMRGW15R115BYP,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:16 PDT 2020,Tue Jul 07 02:22:51 PDT 2020,Fri Jul 10 02:22:51 PDT 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-3-4-1857728.nxml,4,"The mab-3 gene of Caenorhabditis elegans has been shown to function analogously to DSX in several respects and can be functionally replaced by the male isoform of DSX, suggesting that the similarity in the sequence of these genes may stem from conservation of an ancestral DM domain sexual regulator [18,21,22].",similarity,775,785,Easy,,Insufficient spread of categories used for annotations.
3K3IX1W4S6RCQ0E22IQ0ZFXOBQIPAS,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:52 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:52 PDT 2020,,,33FOTY3KEMLZO7QRRXG2TY0ZC1WC1Z,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:19 PDT 2020,Tue Jul 07 02:23:01 PDT 2020,Fri Jul 10 02:23:01 PDT 2020,,,,42,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-3-1-539061.nxml,1,"At the helm of these molecular communication pathways are Wnts, bone morphogenic proteins (BMPs), transforming growth factor Œ≤s (TGF-Œ≤s), and fibroblast growth factors (FGFs).",communication,31,44,Neutral,,Insufficient spread of categories used for annotations.
30Z7M1Q8UYKRK8FLG1OPDT2YMGIA8T,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:50 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:50 PDT 2020,,,3XUHV3NRVKYPTX2QECWF7FAW196H5V,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:22 PDT 2020,Tue Jul 07 02:23:11 PDT 2020,Fri Jul 10 02:23:11 PDT 2020,,,,49,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Med-2-_-394351.nxml,9,In these studies the UTSW anti-Abcg5/sterolin-1 antibody was used.,antibody,1310,1318,Neutral,,Insufficient spread of categories used for annotations.
3KTZHH2ONIFSM9OAD4EUMKXYGX78MB,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:31 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:31 PDT 2020,,,3MAOD8E57QAQ5C8BNGAN4IYCGKOXNT,A990YVIY66UNS,Submitted,Tue Jul 07 02:22:26 PDT 2020,Tue Jul 07 02:23:19 PDT 2020,Fri Jul 10 02:23:19 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193529.nxml,5,"Interestingly, AVPR2-deficient male pups also die within the first week after birth.",birth,409,414,Neutral,,Insufficient spread of categories used for annotations.
3RIHDBQ1NEYLFKP3G880ZXQXJGXMH4,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:50 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:50 PDT 2020,,,3ON104KXQKWPU4TFV6Z53QE5G1O4WD,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:26 PDT 2020,Tue Jul 07 02:23:49 PDT 2020,Fri Jul 10 02:23:49 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-6-_-1087847.nxml,2,In the adult brain Annexin A7 generally was detected in nuclei of neurons.,neurons,191,198,Neutral,,Insufficient spread of categories used for annotations.
3I7SHAD35MWOMVJR3ZMO8K135D17MN,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:52 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:52 PDT 2020,,,3YOH7BII097XTHIDQOHPO5KN6ECKV9,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:27 PDT 2020,Tue Jul 07 02:23:54 PDT 2020,Fri Jul 10 02:23:54 PDT 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),biomed,Nucleic Acids Res-33-18-1253828.nxml,1,"Our expression studies also suggest that MTF-1 represses basal transcription of Slc39a10, in contrast to its role as activator for the expression of other target genes like Mt1, Mt2, and Znt1 (4,19).",activator,117,126,Neutral,,Insufficient spread of categories used for annotations.
3D06DR5225J65XHPA2Y8IB3T6L7AMH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:56 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:56 PDT 2020,,,37UQDCYH6XV9Y2BT7USGK0F10UC7VQ,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:30 PDT 2020,Tue Jul 07 02:24:00 PDT 2020,Fri Jul 10 02:24:00 PDT 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Dev Biol-6-_-1635039.nxml,2,"Already at E10.5, we could see intense apoptosis among the postmigratory NCCs in the mesenchyme surrounding the aortic sac at the site where the prospective AP septum forms, i.e., this cell death precedes the AP septal defect seen in mutants.",mutants,367,374,Easy,,Insufficient spread of categories used for annotations.
3M4KL7H8KVN8M6JXR3YYIED4CRM61F,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:31 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:31 PDT 2020,,,3PQMUDRV7R611G8PREXUW0FG68RIIZ,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:32 PDT 2020,Tue Jul 07 02:24:09 PDT 2020,Fri Jul 10 02:24:09 PDT 2020,,,,37,0% (0/0),0% (0/0),0% (0/0),biomed,Genome Biol-4-11-329117.nxml,11,Does activity-dependent neuronal competition [37] contribute to increased representation of the olfactory receptors that respond to common environmental odorants?,Does,1697,1701,Neutral,,Insufficient spread of categories used for annotations.
3YOAVL4CA0HR2F0RGQEBDAD2TFSZ4B,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:33 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:33 PDT 2020,,,3OCHAWUVGOKPX6N8Q3I7CQH8MPKKXC,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:35 PDT 2020,Tue Jul 07 02:24:14 PDT 2020,Fri Jul 10 02:24:14 PDT 2020,,,,39,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-1-314463.nxml,1,"Several mutations and genes have been identified that affect the pattern of hair follicle development, but Tbx15 is the only gene of which we are aware that affects the pattern of hair pigmentation in different body regions.",follicle,81,89,Easy,,Insufficient spread of categories used for annotations.
3LB1BGHFL2WBEA5CZ5D07BGS3K5TYA,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:30 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:30 PDT 2020,,,3OF2M9AATGOE21NNRL6S9BXJUPIKZ9,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:37 PDT 2020,Tue Jul 07 02:24:24 PDT 2020,Fri Jul 10 02:24:24 PDT 2020,,,,47,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-6-_-1087847.nxml,2,"Expression studies demonstrated the distribution of Annexin A7 in a wide variety of tissues and cells mainly enriched in the cytosol in close association with membranous structures, but it was also described in the nucleus of adrenal chromaffin cells [4].",variety,271,278,Easy,,Insufficient spread of categories used for annotations.
367O8HRHKG8U13EDLYK3HHGZ60TS40,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:57 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:57 PDT 2020,,,3XLBSAQ9Z4CQ7MG38RHJ56SXO5I7ZQ,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:43 PDT 2020,Tue Jul 07 02:24:33 PDT 2020,Fri Jul 10 02:24:33 PDT 2020,,,,50,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-7-_-1420314.nxml,1,"ADAM11 is the closest paralog of ADAM22 and ADAM23, and its orthologs have been found in vertebrates, but not in invertebrates.",invertebrates,113,126,Neutral,,Insufficient spread of categories used for annotations.
3AJA9FLWSCYF558603M84J73MS0IFM,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:54 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:54 PDT 2020,,,3300DTYQT2H229UM83CCKN8A5P1QE1,A990YVIY66UNS,Submitted,Tue Jul 07 02:23:46 PDT 2020,Tue Jul 07 02:24:39 PDT 2020,Fri Jul 10 02:24:39 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-10-1626108.nxml,2,"For example, the cyclophilin-like domain (CLD), the internal repeat (W1W2/IR), and zinc-finger rich (ZnF) domains of RanBP2 associate specifically with components of the 19S cap of the proteasome [14], the E2 SUMO-1-conjugating enzyme (Ubc9) [15], and the nuclear export receptor, CRM1/exportin-1 [16], respectively.",components,328,338,Neutral,,Insufficient spread of categories used for annotations.
3GITHABACYLNIC7L9OKTP89VZNPN2N,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:59 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:59 PDT 2020,,,3L4PIM1GQTG0KFQDLJD6WGAVJN8RYI,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:30 PDT 2020,Tue Jul 07 02:25:42 PDT 2020,Fri Jul 10 02:25:42 PDT 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,8,"In isolation, mild activation of microglia by injection damage or opsinization may not be adequate to induce substantial phagocytosis, but when combined with an AŒ≤-lowering agent, such as neprilysin or AŒ≤-targeted antibodies, the two may work in concert to clear peptide deposits.",isolation,1441,1450,Easy,,Insufficient spread of categories used for annotations.
3X0EMNLXEPPWIOH0DDHWV2B1W0JPVT,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:59 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:59 PDT 2020,,,33CKWXB73JKF14GTB0RIC2H884611Z,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:33 PDT 2020,Tue Jul 07 02:25:47 PDT 2020,Fri Jul 10 02:25:47 PDT 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Genomics-5-_-340383.nxml,3,CYW and SP were responsible for the Acdp antibody production.,SP,165,167,Easy,,Insufficient spread of categories used for annotations.
338GLSUI43B4ZJB25FGM8LDQVQ2SFO,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:59 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:59 PDT 2020,,,39KFRKBFINVXN2YXTRW22L5Q80OYOG,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:36 PDT 2020,Tue Jul 07 02:25:54 PDT 2020,Fri Jul 10 02:25:54 PDT 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-8-509301.nxml,3,TIF1 family members also contain a C-terminal plant homeodomain finger and bromodomain that are characteristic of chromatin remodeling factors.,plant,588,593,Easy,,Insufficient spread of categories used for annotations.
3B0MCRZMBRUJD4K4R18XPAMJACIPP8,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:58 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:58 PDT 2020,,,3AQF3RZ558I1Y5BYO5IKW0CJHP56F3,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:39 PDT 2020,Tue Jul 07 02:26:00 PDT 2020,Fri Jul 10 02:26:00 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-2-4-1449899.nxml,3,"Carrier females occasionally manifest haemoglobin H inclusions, but are otherwise intellectually and physically normal.",Carrier,402,409,Neutral,,Insufficient spread of categories used for annotations.
34D9ZRXCYRU93SUUUZUUUK2ZYAPAST,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:58 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:58 PDT 2020,,,3DZQRBDBSLFB5RT2BNKLWWJEWOX3SD,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:42 PDT 2020,Tue Jul 07 02:26:05 PDT 2020,Fri Jul 10 02:26:05 PDT 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Biol-2-8-509301.nxml,1,"Positional cloning identifies the mon gene as the zebrafish ortholog of mammalian transcriptional intermediary factor 1Œ≥ (TIF1Œ≥), a member of the TIF1 family of transcriptional coactivators and corepressors (Le Douarin et al. 1995; Friedman et al. 1996; Kim et al. 1996; Venturini et al. 1999; Peng et al. 2002).",member,132,138,Neutral,,Insufficient spread of categories used for annotations.
3WUVMVA7OB3644G8PRO2QDZ2LPPAZY,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:01 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:01 PDT 2020,,,32RIADZISS4WNNC6B1P461BKAOSS4M,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:45 PDT 2020,Tue Jul 07 02:26:11 PDT 2020,Fri Jul 10 02:26:11 PDT 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Med Genet-7-_-1448208.nxml,3,"In spite of dietary intervention, there is significant mortality associated with MSUD and there is a high incidence of mental retardation in survivors [9].",retardation,412,423,Easy,,Insufficient spread of categories used for annotations.
311HQEI8RSGOL2IAIOCIGMXCKHJ7Z4,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:56 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:56 PDT 2020,,,3VELCLL3GKJ6RJA1IZ6314L29EP1F0,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:48 PDT 2020,Tue Jul 07 02:26:17 PDT 2020,Fri Jul 10 02:26:17 PDT 2020,,,,29,0% (0/0),0% (0/0),0% (0/0),biomed,Breast Cancer Res-3-5-138691.nxml,4,"BRCA2 could cooperate with RAD51 paralogs in promoting RAD51 assembly, or even provide an alternative assembly pathway.",pathway,547,554,Neutral,,Insufficient spread of categories used for annotations.
3IVKZBIBJ09ODF28054MB6P3B5FSHM,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:00 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:00 PDT 2020,,,3GU1KF0O4I1JVUHNYZVXJACFXW3BPW,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:51 PDT 2020,Tue Jul 07 02:26:22 PDT 2020,Fri Jul 10 02:26:22 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Genet-1-2-1193523.nxml,4,Future experiments will address this question by overexpressing full-length Crb1 in a wild-type background.,experiments,660,671,Easy,,Insufficient spread of categories used for annotations.
3PA41K45VN4U7YG4VFEGPOVYAICP71,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:51 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:51 PDT 2020,,,35DR22AR5DKJ18F15XQ8V406B3Z3XL,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:54 PDT 2020,Tue Jul 07 02:26:29 PDT 2020,Fri Jul 10 02:26:29 PDT 2020,,,,35,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,7,"Nonetheless, the role of microglia in both the human condition and the mouse models is poorly understood, and differences in microglial reactivity between the two could lead to significantly faster amyloid clearance in the brains of patients with AD than we observe in the tet-off APP mice.",APP,1275,1278,Easy,,Insufficient spread of categories used for annotations.
3NOEP8XAU42OMDMVDSIEJN8MCBRPXW,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:44:00 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:44:00 PDT 2020,,,39N5ACM9HEN0712Q0FH1S4HP9WZP9Z,A990YVIY66UNS,Submitted,Tue Jul 07 02:25:57 PDT 2020,Tue Jul 07 02:26:35 PDT 2020,Fri Jul 10 02:26:35 PDT 2020,,,,38,0% (0/0),0% (0/0),0% (0/0),biomed,PLoS Med-2-12-1322285.nxml,7,"It is, nevertheless, possible that lack of microglia activation is the major difference between the slow clearance described here, where no perturbation of the immune system is expected, and the rapid clearance described in studies involving antibody or viral injection.",perturbation,1307,1319,Easy,,Insufficient spread of categories used for annotations.
3XQ4XW3OD9CKYPZQHK1FO2J1MMX2SE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:49 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:49 PDT 2020,,,3KKG4CDWKIYEI8G72VPDP66UI0494T,A990YVIY66UNS,Submitted,Tue Jul 07 02:26:00 PDT 2020,Tue Jul 07 02:26:40 PDT 2020,Fri Jul 10 02:26:40 PDT 2020,,,,40,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Neurosci-5-_-400732.nxml,4,"Currently it is held that excitatory dopamine D1Rs mediate the acquisition and expression of several conditioned behaviors involving food reinforcers [e.g. [6,7]] as well as responding for conditioned cues predictive of cocaine delivery [9] ‚Äì consistent with the interpretation that D1R mediated signaling might modulate the maintenance of stimulus-response outcomes.",maintenance,840,851,Neutral,,Insufficient spread of categories used for annotations.
3K2CEDRACB1BKTGYG2PPDGTLUASMTE,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:56 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:56 PDT 2020,,,3M0NZ3JDP1YBKI2KKY2M7ME1XZNZ53,A990YVIY66UNS,Submitted,Tue Jul 07 02:26:03 PDT 2020,Tue Jul 07 02:26:46 PDT 2020,Fri Jul 10 02:26:46 PDT 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),biomed,BMC Dev Biol-6-_-1382200.nxml,3,"However, difficulty in achieving stable expression of the rescue transgene has thus far hampered these attempts.",attempts,569,577,Easy,,Insufficient spread of categories used for annotations.
3WJGKMRWVI9RUI8AHNVW5G6NXA0DC4,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Tue Jul 07 01:43:57 PDT 2020,10,BatchId:4106650;OriginalHitTemplateId:928390909;,180,259200,Tue Jul 14 01:43:57 PDT 2020,,,3FIJLY1B6U498BT331HT2030CUUPFR,A990YVIY66UNS,Submitted,Tue Jul 07 02:26:06 PDT 2020,Tue Jul 07 02:26:51 PDT 2020,Fri Jul 10 02:26:51 PDT 2020,,,,45,0% (0/0),0% (0/0),0% (0/0),biomed,J Biol-3-4-549712.nxml,3,Apoptotic cells are removed rapidly and efficiently as intact cells or apoptotic bodies by professional phagocytes or by neighboring cells.,phagocytes,545,555,Easy,,Insufficient spread of categories used for annotations.
